10/12/2000,1329.64
10/13/2000,1374.1
10/16/2000,1374.62
10/17/2000,1349.97
10/18/2000,1342.11
10/19/2000,1388.78
10/20/2000,1396.86
10/23/2000,1395.78
10/24/2000,1398.13
10/25/2000,1364.9
10/26/2000,1364.44
10/27/2000,1379.56
10/30/2000,1398.65
10/31/2000,1429.39
11/1/2000,1421.22
11/2/2000,1428.32
11/3/2000,1426.69
11/6/2000,1432.19
11/7/2000,1431.88
11/8/2000,1409.28
11/9/2000,1400.14
11/10/2000,1365.98
11/13/2000,1351.26
11/14/2000,1382.95
11/15/2000,1390.04
11/16/2000,1372.32
11/17/2000,1367.72
11/20/2000,1342.62
11/21/2000,1347.35
11/22/2000,1322.36
11/24/2000,1341.77
11/27/2000,1348.97
11/28/2000,1336.09
11/29/2000,1341.77
11/30/2000,1314.95
12/1/2000,1315.18
12/4/2000,1325.05
12/5/2000,1376.56
12/6/2000,1351.54
12/7/2000,1343.55
12/8/2000,1369.54
12/11/2000,1380.23
12/12/2000,1371.18
12/13/2000,1359.99
12/14/2000,1340.93
12/15/2000,1312.33
12/18/2000,1322.77
12/19/2000,1305.57
12/20/2000,1264.74
12/21/2000,1274.89
12/22/2000,1305.97
12/26/2000,1315.21
12/27/2000,1328.92
12/28/2000,1334.19
12/29/2000,1320.5
1/2/2001,1283.27
1/3/2001,1347.53
1/4/2001,1333.29
1/5/2001,1298.47
1/8/2001,1295.9
1/9/2001,1300.78
1/10/2001,1313.28
1/11/2001,1326.81
1/12/2001,1318.55
1/16/2001,1326.65
1/17/2001,1329.47
1/18/2001,1347.97
1/19/2001,1342.56
1/22/2001,1342.9
1/23/2001,1360.4
1/24/2001,1364.32
1/25/2001,1357.49
1/26/2001,1354.94
1/29/2001,1364.11
1/30/2001,1373.73
1/31/2001,1366.01
2/1/2001,1373.45
2/2/2001,1349.47
2/5/2001,1354.31
2/6/2001,1352.26
2/7/2001,1340.9
2/8/2001,1332.53
2/9/2001,1314.76
2/12/2001,1330.31
2/13/2001,1318.8
2/14/2001,1315.91
2/15/2001,1326.61
2/16/2001,1301.47
2/20/2001,1278.96
2/21/2001,1255.28
2/22/2001,1252.77
2/23/2001,1245.47
2/26/2001,1267.65
2/27/2001,1257.94
2/28/2001,1239.94
3/1/2001,1241.17
3/2/2001,1234.2
